Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,4,3,171.25,0,0.131,1.7000000000000002,2.986,19.6,92.4,5,1020.0
2015,1,1,0,30,0,0,0,0,0,0,7,3,173.15,0,0.131,1.7000000000000002,3.012,19.6,92.37,5,1020.0
2015,1,1,1,0,0,0,0,0,0,0,7,3,169.63,0,0.131,1.7000000000000002,3.039,23.3,92.51,5,1020.0
2015,1,1,1,30,0,0,0,0,0,0,7,3,163.95000000000002,0,0.131,1.6,3.063,23.3,92.48,5,1020.0
2015,1,1,2,0,0,0,0,0,0,0,7,3,157.70000000000002,0,0.131,1.6,3.088,30.8,92.87,5,1020.0
2015,1,1,2,30,0,0,0,0,0,0,7,3,151.27,0,0.131,1.6,3.113,30.8,92.84,5,1020.0
2015,1,1,3,0,0,0,0,0,0,0,6,3,144.78,0,0.131,1.6,3.1390000000000002,34.5,93.17,5,1020.0
2015,1,1,3,30,0,0,0,0,0,0,6,3,138.27,0,0.131,1.6,3.1630000000000003,34.5,93.15,5,1020.0
2015,1,1,4,0,0,0,0,0,0,0,7,3,131.78,0,0.131,1.6,3.188,40.800000000000004,92.99,5,1020.0
2015,1,1,4,30,0,0,0,0,0,0,7,3,125.32000000000001,0,0.131,1.6,3.227,40.800000000000004,92.99,5,1020.0
2015,1,1,5,0,0,0,0,0,0,0,7,4,118.91,0,0.131,1.7000000000000002,3.267,40.5,93.60000000000001,5,1020.0
2015,1,1,5,30,0,0,0,0,0,0,7,4,112.56,0,0.131,1.7000000000000002,3.3120000000000003,40.5,93.61,5,1020.0
2015,1,1,6,0,0,0,0,0,0,0,7,4,106.31,0,0.131,1.8,3.358,39.0,94.29,5,1020.0
2015,1,1,6,30,0,0,0,0,0,0,7,4,100.16,0,0.131,1.8,3.4130000000000003,39.0,94.3,5,1020.0
2015,1,1,7,0,0,0,0,0,0,0,6,4,94.15,0,0.131,1.9000000000000001,3.468,40.6,94.64,5,1020.0
2015,1,1,7,30,2,0,2,13,69,15,7,4,88.29,4,0.131,2.0,3.541,40.6,94.65,5,1020.0
2015,1,1,8,0,12,0,12,45,284,81,7,4,82.65,0,0.131,2.2,3.614,48.0,95.3,5,1020.0
2015,1,1,8,30,33,0,33,68,446,166,8,4,77.25,0,0.131,2.2,3.6910000000000003,48.0,95.3,5,1020.0
2015,1,1,9,0,47,0,47,90,524,250,7,4,72.17,0,0.131,2.2,3.7680000000000002,52.400000000000006,90.87,6,1020.0
2015,1,1,9,30,81,0,81,103,600,333,6,4,67.46000000000001,0,0.131,2.1,3.8200000000000003,52.400000000000006,90.86,6,1020.0
2015,1,1,10,0,87,0,87,119,632,404,7,5,63.22,0,0.131,2.1,3.874,48.5,93.66,6,1020.0
2015,1,1,10,30,133,0,133,127,672,468,7,5,59.56,0,0.131,2.0,3.9,48.5,93.61,6,1020.0
2015,1,1,11,0,133,0,133,137,690,517,7,5,56.57,0,0.131,2.0,3.926,45.1,90.61,7,1020.0
2015,1,1,11,30,153,0,153,141,709,554,7,5,54.38,0,0.131,1.9000000000000001,3.9330000000000003,45.1,90.54,7,1020.0
2015,1,1,12,0,154,0,154,153,696,571,7,6,53.09,0,0.131,1.9000000000000001,3.94,42.0,87.2,8,1020.0
