Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2014,1,1,0,0,0,0,0,0,0,0,7,4,171.22,0,0.14100000000000001,0.8,2.438,134.0,98.78,5,1020.0
2014,1,1,0,30,0,0,0,0,0,0,7,4,173.13,0,0.14100000000000001,0.8,2.48,134.0,98.75,5,1020.0
2014,1,1,1,0,0,0,0,0,0,0,7,4,169.64000000000001,0,0.14100000000000001,0.8,2.523,140.70000000000002,100.0,5,1020.0
2014,1,1,1,30,0,0,0,0,0,0,7,4,163.96,0,0.14100000000000001,0.7000000000000001,2.567,140.70000000000002,100.0,5,1020.0
2014,1,1,2,0,0,0,0,0,0,0,7,4,157.72,0,0.14100000000000001,0.7000000000000001,2.611,148.9,100.0,6,1020.0
2014,1,1,2,30,0,0,0,0,0,0,7,4,151.29,0,0.14100000000000001,0.7000000000000001,2.656,148.9,100.0,6,1020.0
2014,1,1,3,0,0,0,0,0,0,0,7,6,144.8,0,0.14100000000000001,0.7000000000000001,2.701,156.8,100.0,6,1020.0
2014,1,1,3,30,0,0,0,0,0,0,7,6,138.29,0,0.14100000000000001,0.7000000000000001,2.741,156.8,100.0,6,1020.0
2014,1,1,4,0,0,0,0,0,0,0,7,6,131.8,0,0.14100000000000001,0.7000000000000001,2.782,164.20000000000002,100.0,6,1020.0
2014,1,1,4,30,0,0,0,0,0,0,8,6,125.33,0,0.14100000000000001,0.7000000000000001,2.818,164.20000000000002,100.0,6,1020.0
2014,1,1,5,0,0,0,0,0,0,0,4,6,118.92,0,0.14100000000000001,0.7000000000000001,2.855,170.9,100.0,6,1020.0
2014,1,1,5,30,0,0,0,0,0,0,4,6,112.58,0,0.14100000000000001,0.6000000000000001,2.884,170.9,100.0,6,1020.0
2014,1,1,6,0,0,0,0,0,0,0,4,7,106.32000000000001,0,0.14100000000000001,0.6000000000000001,2.9130000000000003,177.70000000000002,100.0,7,1020.0
2014,1,1,6,30,0,0,0,0,0,0,4,7,100.17,0,0.14100000000000001,0.5,2.9290000000000003,177.70000000000002,100.0,7,1020.0
2014,1,1,7,0,0,0,0,0,0,0,4,7,94.16,0,0.14100000000000001,0.5,2.947,186.60000000000002,100.0,7,1020.0
2014,1,1,7,30,5,0,5,13,104,16,4,7,88.3,4,0.14100000000000001,0.5,2.961,186.60000000000002,100.0,8,1020.0
2014,1,1,8,0,29,0,29,41,360,87,4,8,82.66,0,0.14100000000000001,0.6000000000000001,2.975,203.8,100.0,9,1020.0
2014,1,1,8,30,44,0,44,59,524,175,4,8,77.26,0,0.14100000000000001,0.7000000000000001,2.994,203.8,95.72,9,1020.0
2014,1,1,9,0,112,11,115,74,621,264,4,9,72.17,0,0.14100000000000001,0.8,3.0140000000000002,195.10000000000002,94.93,10,1020.0
2014,1,1,9,30,156,50,175,83,693,349,4,9,67.46000000000001,0,0.14100000000000001,1.1,3.025,195.10000000000002,88.81,11,1020.0
2014,1,1,10,0,197,101,243,92,739,425,4,10,63.22,0,0.14100000000000001,1.4000000000000001,3.037,187.9,90.87,13,1020.0
2014,1,1,10,30,224,240,345,97,775,490,3,10,59.550000000000004,0,0.14100000000000001,1.5,3.0340000000000003,187.9,85.07000000000001,13,1020.0
2014,1,1,11,0,210,437,451,103,796,542,7,11,56.56,0,0.14100000000000001,1.6,3.032,189.10000000000002,85.06,14,1010.0
2014,1,1,11,30,270,214,396,106,813,579,4,11,54.370000000000005,0,0.14100000000000001,1.7000000000000002,3.033,189.10000000000002,85.0,14,1010.0
2014,1,1,12,0,248,36,270,114,805,598,4,12,53.07,0,0.14100000000000001,1.8,3.0340000000000003,189.60000000000002,83.82000000000001,15,1010.0
2014,1,1,12,30,280,92,336,115,807,604,4,12,52.74,0,0.14100000000000001,1.8,3.0340000000000003,189.60000000000002,83.76,15,1010.0
2014,1,1,13,0,214,13,222,118,793,591,4,12,53.38,0,0.14100000000000001,1.9000000000000001,3.0340000000000003,192.10000000000002,81.62,16,1010.0
2014,1,1,13,30,195,8,199,116,781,564,4,12,54.97,0,0.14100000000000001,1.8,3.0300000000000002,192.10000000000002,81.58,16,1010.0
2014,1,1,14,0,227,47,253,113,758,522,8,13,57.43,0,0.14100000000000001,1.8,3.027,196.70000000000002,84.0,16,1010.0
2014,1,1,14,30,218,201,317,108,728,465,7,13,60.64,0,0.14100000000000001,1.7000000000000002,3.016,196.70000000000002,83.98,16,1010.0
2014,1,1,15,0,182,66,210,105,674,395,8,13,64.51,0,0.14100000000000001,1.6,3.0060000000000002,200.10000000000002,85.85000000000001,16,1010.0
2014,1,1,15,30,151,116,194,95,614,316,8,13,68.91,0,0.14100000000000001,1.2000000000000002,2.977,200.10000000000002,91.5,15,1010.0
2014,1,1,16,0,115,89,140,82,524,229,8,14,73.74,4,0.14100000000000001,0.8,2.949,199.5,95.08,15,1010.0
2014,1,1,16,30,6,0,6,64,400,140,4,14,78.94,0,0.14100000000000001,0.7000000000000001,2.908,199.5,100.0,14,1010.0
2014,1,1,17,0,2,0,2,37,221,58,7,13,84.42,4,0.14100000000000001,0.7000000000000001,2.867,194.70000000000002,100.0,13,1010.0
2014,1,1,17,30,0,0,0,0,0,0,7,11,90.13,0,0.14100000000000001,0.7000000000000001,2.825,194.70000000000002,100.0,13,1010.0
2014,1,1,18,0,0,0,0,0,0,0,7,11,96.05,0,0.14100000000000001,0.7000000000000001,2.783,186.9,100.0,13,1010.0
2014,1,1,18,30,0,0,0,0,0,0,7,11,102.11,0,0.14100000000000001,0.7000000000000001,2.743,186.9,100.0,12,1010.0
2014,1,1,19,0,0,0,0,0,0,0,7,11,108.29,0,0.14100000000000001,0.7000000000000001,2.703,180.0,100.0,12,1010.0
