Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2007,1,1,0,0,0,0,0,0,0,0,0,3,171.26,0,0.137,1.3,0.882,338.8,91.73,5,1020.0
2007,1,1,0,30,0,0,0,0,0,0,0,3,173.15,0,0.137,1.2000000000000002,0.849,338.8,98.36,4,1020.0
2007,1,1,1,0,0,0,0,0,0,0,0,3,169.64000000000001,0,0.137,1.2000000000000002,0.8160000000000001,335.6,94.76,4,1020.0
2007,1,1,1,30,0,0,0,0,0,0,0,3,163.95000000000002,0,0.137,1.2000000000000002,0.785,335.6,94.76,4,1020.0
2007,1,1,2,0,0,0,0,0,0,0,0,2,157.70000000000002,0,0.137,1.3,0.755,334.0,91.60000000000001,4,1020.0
2007,1,1,2,30,0,0,0,0,0,0,0,2,151.27,0,0.137,1.3,0.739,334.0,98.28,3,1020.0
2007,1,1,3,0,0,0,0,0,0,0,0,2,144.78,0,0.137,1.3,0.723,332.90000000000003,95.59,3,1020.0
2007,1,1,3,30,0,0,0,0,0,0,0,2,138.27,0,0.137,1.3,0.716,332.90000000000003,100.0,2,1020.0
2007,1,1,4,0,0,0,0,0,0,0,0,1,131.78,0,0.137,1.3,0.71,332.1,99.96000000000001,2,1020.0
2007,1,1,4,30,0,0,0,0,0,0,0,1,125.32000000000001,0,0.137,1.3,0.7020000000000001,332.1,99.97,2,1020.0
2007,1,1,5,0,0,0,0,0,0,0,0,1,118.91,0,0.137,1.3,0.6950000000000001,332.3,97.56,2,1020.0
2007,1,1,5,30,0,0,0,0,0,0,0,1,112.56,0,0.137,1.3,0.681,332.3,97.59,2,1020.0
2007,1,1,6,0,0,0,0,0,0,0,0,1,106.31,0,0.137,1.4000000000000001,0.669,333.70000000000005,95.35000000000001,2,1020.0
2007,1,1,6,30,0,0,0,0,0,0,0,1,100.16,0,0.137,1.5,0.652,333.70000000000005,95.38,2,1020.0
2007,1,1,7,0,0,0,0,0,0,0,0,1,94.15,0,0.137,1.6,0.635,336.6,94.16,2,1020.0
2007,1,1,7,30,13,247,20,13,247,20,0,1,88.29,0,0.137,2.1,0.616,336.6,87.73,3,1020.0
2007,1,1,8,0,33,550,104,33,550,104,0,1,82.65,0,0.137,2.6,0.598,340.0,82.47,4,1020.0
2007,1,1,8,30,46,708,203,46,708,203,0,1,77.26,0,0.137,2.8000000000000003,0.579,340.0,76.93,5,1020.0
