Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,1,0,0,0,0,0,0,0,0,8,15,171.19,0,0.131,0.8,3.557,201.70000000000002,100.0,15,1000.0
2017,1,1,0,30,0,0,0,0,0,0,8,15,173.12,0,0.131,0.7000000000000001,3.535,201.70000000000002,100.0,15,1000.0
2017,1,1,1,0,0,0,0,0,0,0,7,15,169.65,0,0.131,0.7000000000000001,3.5140000000000002,205.4,100.0,15,1000.0
2017,1,1,1,30,0,0,0,0,0,0,1,15,163.97,0,0.131,0.6000000000000001,3.491,205.4,100.0,15,1000.0
2017,1,1,2,0,0,0,0,0,0,0,1,15,157.73,0,0.131,0.6000000000000001,3.469,209.8,100.0,15,1000.0
2017,1,1,2,30,0,0,0,0,0,0,8,15,151.31,0,0.131,0.6000000000000001,3.4370000000000003,209.8,100.0,15,1000.0
2017,1,1,3,0,0,0,0,0,0,0,8,15,144.82,0,0.131,0.7000000000000001,3.407,213.0,100.0,15,1000.0
2017,1,1,3,30,0,0,0,0,0,0,8,15,138.31,0,0.131,0.7000000000000001,3.365,213.0,100.0,15,1000.0
2017,1,1,4,0,0,0,0,0,0,0,8,15,131.81,0,0.131,0.7000000000000001,3.323,214.0,100.0,15,1000.0
2017,1,1,4,30,0,0,0,0,0,0,8,15,125.35000000000001,0,0.131,0.6000000000000001,3.279,214.0,100.0,15,1000.0
2017,1,1,5,0,0,0,0,0,0,0,8,15,118.94,0,0.131,0.6000000000000001,3.236,216.0,100.0,15,1000.0
2017,1,1,5,30,0,0,0,0,0,0,8,15,112.60000000000001,0,0.131,0.5,3.206,216.0,100.0,15,1000.0
2017,1,1,6,0,0,0,0,0,0,0,8,15,106.34,0,0.131,0.5,3.176,218.60000000000002,100.0,15,1000.0
2017,1,1,6,30,0,0,0,0,0,0,8,15,100.19,0,0.131,0.4,3.17,218.60000000000002,100.0,15,1000.0
2017,1,1,7,0,0,0,0,0,0,0,8,15,94.17,0,0.131,0.30000000000000004,3.165,225.0,100.0,15,1010.0
2017,1,1,7,30,1,0,1,13,41,14,8,15,88.31,4,0.131,0.1,3.19,225.0,100.0,16,1010.0
2017,1,1,8,0,6,0,6,49,246,80,8,16,82.67,4,0.131,0.0,3.215,225.0,100.0,17,1010.0
2017,1,1,8,30,13,0,13,74,413,165,6,16,77.27,4,0.131,0.1,3.242,225.0,97.67,17,1010.0
2017,1,1,9,0,20,0,20,95,508,251,6,17,72.17,0,0.131,0.2,3.27,125.80000000000001,96.68,18,1010.0
2017,1,1,9,30,85,0,85,109,588,334,6,17,67.46000000000001,0,0.131,0.5,3.2760000000000002,125.80000000000001,96.68,18,1010.0
2017,1,1,10,0,117,0,117,120,641,409,6,18,63.22,0,0.131,0.8,3.282,177.9,96.3,19,1010.0
